Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,NO,NO2,NOx,O3,PM25
0.2,-1.0,92.0,,0.0,9.7,100.48,,0,14,15,33,23
0.3,-1.0,91.0,12.0,4.0,12.9,100.36,,1,20,21,28,21
0.2,-1.0,92.0,,4.0,12.9,100.34,,3,23,26,25,20
1.1,-0.5,89.0,7.0,4.0,14.5,100.3,,11,31,43,19,20
1.8,-0.6,84.0,8.0,13.0,16.1,100.3,,13,32,45,18,19
2.3,-0.4,82.0,9.0,9.0,16.1,100.24,,10,27,37,22,20
3.2,-0.8,75.0,,4.0,16.1,100.21,,8,21,29,28,23
2.6,-0.7,79.0,20.0,9.0,16.1,100.16,,6,19,25,29,23
2.7,0.2,84.0,24.0,4.0,16.1,100.11,,9,27,36,22,28
4.2,0.3,76.0,19.0,5.0,16.1,100.1,,6,24,30,22,29
3.4,-0.1,78.0,21.0,5.0,16.1,100.05,,4,22,26,25,27
4.2,0.1,74.0,,0.0,16.1,99.89,,2,22,24,25,23
4.5,0.8,77.0,27.0,9.0,16.1,99.94,,3,36,39,14,24
4.2,1.7,84.0,26.0,15.0,16.1,100.0,,1,20,20,36,18
4.4,2.7,89.0,26.0,11.0,11.3,100.02,,0,23,23,32,16
3.6,2.6,93.0,21.0,9.0,8.1,100.1,,0,25,26,27,18
3.2,2.3,94.0,18.0,17.0,4.8,99.96,,1,25,26,25,16
3.5,2.9,96.0,30.0,8.0,4.8,99.83,,0,19,19,27,21
3.3,2.7,96.0,23.0,5.0,2.4,99.74,,0,24,24,20,25
3.2,2.8,97.0,17.0,5.0,2.8,99.66,,1,33,33,11,27
2.6,2.2,97.0,24.0,4.0,1.6,99.55,,11,48,59,1,20
2.2,1.9,98.0,27.0,9.0,1.6,99.57,,6,35,41,11,13
6.0,5.0,93.0,29.0,8.0,16.1,99.54,,0,9,10,32,5
5.9,4.2,89.0,30.0,18.0,16.1,99.57,,0,7,8,34,3
5.7,3.4,85.0,30.0,13.0,16.1,99.66,,0,9,9,32,2
5.1,3.0,86.0,30.0,21.0,16.1,99.77,,1,13,14,27,3
4.3,1.8,84.0,32.0,37.0,16.1,99.9,,2,9,10,23,2
2.5,-1.2,77.0,32.0,30.0,16.1,100.09,,2,8,10,23,1
1.5,-3.1,72.0,31.0,41.0,16.1,100.3,,3,8,11,25,1
0.9,-6.6,57.0,32.0,34.0,16.1,100.53,,3,7,10,34,2
1.5,-10.7,40.0,34.0,28.0,16.1,100.67,,3,6,8,36,2
2.6,-12.0,33.0,30.0,34.0,16.1,100.69,,2,5,7,37,2
2.4,-13.0,31.0,31.0,35.0,16.1,100.74,,2,5,6,38,2
2.2,-14.5,28.0,32.0,28.0,16.1,100.77,,1,4,5,39,2
2.9,-14.2,28.0,30.0,24.0,16.1,100.75,,1,3,4,39,2
2.7,-13.9,28.0,29.0,43.0,16.1,100.77,,1,3,4,40,2
1.3,-12.9,34.0,30.0,45.0,16.1,100.82,,1,4,5,39,2
0.4,-12.0,39.0,31.0,30.0,16.1,100.89,,1,6,7,37,3
0.1,-11.5,42.0,29.0,37.0,16.1,100.91,,0,4,4,39,3
-0.6,-12.6,40.0,30.0,41.0,16.1,100.97,-8.0,0,4,4,39,2
-1.5,-13.0,42.0,30.0,30.0,16.1,101.05,-8.0,0,4,4,39,3
-2.0,-12.1,46.0,32.0,30.0,16.1,101.04,-9.0,0,5,5,38,3
-2.3,-12.2,47.0,30.0,32.0,16.1,101.07,-10.0,0,4,5,38,3
-2.9,-12.3,49.0,30.0,24.0,16.1,101.09,-10.0,0,5,5,37,3
-3.4,-12.1,51.0,29.0,26.0,16.1,101.11,-10.0,1,7,7,35,3
-3.6,-11.9,53.0,29.0,22.0,16.1,101.15,-10.0,0,7,7,34,3
-3.8,-11.6,55.0,30.0,18.0,16.1,101.17,-10.0,0,8,8,33,3
-4.2,-11.3,58.0,29.0,17.0,16.1,101.21,-10.0,0,11,11,30,3
-4.6,-11.7,58.0,28.0,21.0,16.1,101.23,-11.0,0,13,13,28,3
-4.6,-11.7,58.0,28.0,15.0,16.1,101.3,-10.0,1,20,22,22,3
-4.2,-11.9,55.0,29.0,17.0,16.1,101.34,-10.0,3,19,22,24,3
-2.8,-12.1,49.0,29.0,13.0,16.1,101.35,-7.0,3,13,17,30,3
-1.4,-13.8,39.0,30.0,17.0,16.1,101.37,-7.0,3,8,11,36,3
-0.1,-16.8,28.0,29.0,24.0,16.1,101.34,-6.0,2,4,6,41,2
0.1,-14.9,32.0,29.0,21.0,16.1,101.32,,2,5,7,41,2
1.3,-14.0,31.0,29.0,30.0,16.1,101.27,,2,4,6,41,2
2.4,-13.4,30.0,31.0,32.0,16.1,101.21,,1,4,5,42,2
2.8,-12.6,32.0,27.0,34.0,16.1,101.15,,1,4,5,42,2
2.9,-12.9,30.0,31.0,26.0,16.1,101.12,,1,4,5,42,2
2.4,-13.4,30.0,29.0,35.0,16.1,101.12,,1,3,4,43,2
1.9,-14.8,28.0,29.0,34.0,16.1,101.16,,1,4,4,43,2
0.7,-16.1,27.0,28.0,32.0,16.1,101.21,,0,7,7,39,3
-0.5,-13.2,38.0,32.0,18.0,16.1,101.32,-6.0,0,10,10,35,3
-1.6,-12.4,44.0,32.0,13.0,16.1,101.43,-6.0,0,10,10,35,4
-2.3,-13.3,43.0,32.0,13.0,16.1,101.52,-7.0,0,10,11,35,4
-2.9,-13.8,43.0,32.0,9.0,16.1,101.55,-6.0,0,14,15,31,4
-3.0,-13.2,46.0,29.0,5.0,16.1,101.55,-5.0,0,21,21,25,5
-3.6,-11.8,53.0,27.0,9.0,16.1,101.56,-7.0,0,29,30,18,6
-3.8,-11.1,57.0,27.0,11.0,16.1,101.6,-8.0,3,43,46,4,6
-4.1,-10.4,62.0,28.0,9.0,16.1,101.64,-8.0,3,40,44,6,6
-4.9,-11.4,60.0,29.0,11.0,16.1,101.68,-9.0,5,42,47,5,8
-4.5,-11.8,57.0,31.0,13.0,16.1,101.71,-10.0,1,29,30,15,6
-5.1,-11.7,60.0,32.0,15.0,16.1,101.76,-11.0,1,29,30,15,5
-4.9,-11.9,58.0,33.0,15.0,16.1,101.81,-10.0,4,34,38,13,4
-4.0,-11.8,55.0,34.0,17.0,16.1,101.88,-10.0,12,36,48,13,5
-2.2,-11.9,48.0,35.0,9.0,16.1,101.94,-6.0,6,22,28,26,4
-0.8,-11.8,43.0,15.0,8.0,16.1,102.0,-4.0,4,13,17,34,4
-0.5,-9.7,50.0,18.0,15.0,16.1,102.01,-5.0,8,16,23,33,5
-0.8,-9.0,54.0,18.0,17.0,16.1,102.02,-6.0,7,14,21,34,5
-0.5,-7.9,57.0,15.0,15.0,16.1,102.01,-5.0,6,12,18,36,4
-0.4,-9.9,49.0,16.0,13.0,16.1,101.97,-5.0,4,9,13,39,3
-0.1,-10.6,45.0,17.0,13.0,16.1,101.88,-4.0,3,7,9,42,3
-0.3,-8.7,53.0,18.0,13.0,16.1,101.83,-4.0,2,6,8,42,3
0.5,-11.2,41.0,19.0,9.0,16.1,101.79,,1,7,8,42,4
-0.6,-10.3,48.0,16.0,5.0,16.1,101.74,-2.0,1,14,15,36,6
-0.4,-10.8,46.0,17.0,5.0,16.1,101.75,-2.0,2,26,28,25,8
-1.0,-8.0,59.0,8.0,4.0,16.1,101.72,-2.0,1,24,25,28,9
-1.5,-6.9,67.0,7.0,9.0,16.1,101.74,-5.0,1,21,22,31,8
-0.8,-8.1,58.0,6.0,15.0,16.1,101.74,-5.0,1,21,23,30,7
-0.8,-8.4,57.0,8.0,17.0,16.1,101.65,-6.0,1,12,14,38,5
-0.5,-7.5,59.0,10.0,15.0,16.1,101.63,-5.0,1,8,9,41,4
-0.6,-9.2,52.0,10.0,15.0,16.1,101.52,-5.0,1,8,9,41,4
-0.5,-9.2,52.0,9.0,13.0,16.1,101.44,-5.0,1,8,9,40,4
-0.3,-8.1,56.0,9.0,17.0,16.1,101.37,-5.0,1,9,9,40,5
-0.4,-6.6,63.0,7.0,21.0,16.1,101.26,-6.0,1,11,12,40,5
0.2,-7.7,56.0,6.0,22.0,16.1,101.19,,1,13,14,37,5
-0.2,-4.7,72.0,7.0,22.0,16.1,101.15,-6.0,1,13,14,35,5
0.0,-5.0,69.0,8.0,22.0,16.1,101.09,-6.0,2,17,18,32,6
0.0,-4.5,72.0,7.0,21.0,16.1,101.1,-5.0,3,20,22,30,6
0.4,-3.9,73.0,7.0,17.0,16.1,101.12,,3,14,17,35,7
1.5,-3.9,68.0,7.0,18.0,16.1,101.12,,3,13,16,36,8
1.7,-3.3,70.0,9.0,15.0,16.1,101.11,,4,12,16,37,9
2.4,-4.2,62.0,9.0,15.0,16.1,101.06,,6,15,20,35,10
2.8,-4.3,60.0,12.0,13.0,16.1,101.03,,6,14,20,36,9
3.9,-4.4,55.0,12.0,8.0,16.1,100.95,,6,14,20,37,10
3.6,-3.8,58.0,7.0,11.0,16.1,100.86,,4,12,16,39,10
4.2,-3.6,57.0,7.0,13.0,16.1,100.8,,4,17,21,37,13
3.1,-1.7,71.0,7.0,15.0,16.1,100.79,,4,18,22,36,14
1.9,-2.2,74.0,7.0,18.0,16.1,100.74,,2,19,21,35,16
1.6,-2.2,76.0,9.0,13.0,16.1,100.73,,1,27,28,28,18
1.3,-1.6,81.0,8.0,8.0,16.1,100.73,,1,24,24,34,18
1.1,-1.6,82.0,9.0,5.0,16.1,100.75,,0,13,13,44,16
1.5,-0.9,84.0,,0.0,16.1,100.76,,0,15,15,40,16
2.2,-1.1,79.0,21.0,8.0,16.1,100.72,,0,13,14,38,17
1.8,-1.1,81.0,25.0,5.0,16.1,100.71,,0,17,17,33,17
1.9,-0.9,82.0,23.0,8.0,16.1,100.65,,0,12,13,36,17
1.7,-0.7,84.0,,4.0,16.1,100.6,,0,12,12,35,17
1.4,-0.2,89.0,18.0,9.0,14.5,100.54,,0,11,11,37,17
1.3,0.0,91.0,18.0,13.0,11.3,100.44,,0,8,8,39,17
1.6,0.4,92.0,20.0,17.0,11.3,100.38,,0,8,8,37,19
1.6,0.9,95.0,22.0,15.0,6.4,100.33,,0,11,11,31,23
1.8,1.1,95.0,22.0,15.0,6.4,100.3,,0,13,13,26,27
2.0,1.4,96.0,23.0,18.0,4.0,100.24,,1,14,15,22,31
2.0,1.4,96.0,21.0,17.0,4.0,100.19,,3,17,20,19,33
2.6,2.0,96.0,23.0,15.0,4.8,100.13,,3,16,19,18,39
3.1,2.4,95.0,22.0,22.0,4.8,100.11,,3,13,16,20,37
5.5,3.2,85.0,28.0,34.0,9.7,100.16,,1,7,8,30,9
6.8,1.4,68.0,30.0,26.0,16.1,100.21,,2,5,7,34,2
6.5,-1.4,57.0,29.0,39.0,16.1,100.26,,1,4,5,40,1
6.4,-3.8,48.0,31.0,30.0,16.1,100.32,,1,4,5,41,1
6.0,-5.4,44.0,29.0,24.0,16.1,100.37,,1,3,4,43,1
4.9,-7.3,41.0,30.0,37.0,16.1,100.46,,1,3,4,43,1
3.7,-10.5,35.0,30.0,34.0,16.1,100.56,,1,4,5,43,2
1.5,-9.1,45.0,29.0,30.0,16.1,100.7,,0,5,5,39,3
-0.2,-10.0,48.0,30.0,24.0,16.1,100.82,-6.0,0,6,7,36,4
-1.1,-11.2,47.0,29.0,28.0,16.1,100.92,-8.0,0,6,7,35,5
-2.2,-11.7,48.0,30.0,22.0,16.1,100.99,-8.0,0,6,6,34,4
-3.1,-12.0,51.0,31.0,18.0,16.1,101.05,-9.0,0,5,6,34,4
-4.0,-11.5,56.0,31.0,18.0,16.1,101.15,-10.0,0,5,5,34,4
-4.3,-12.2,54.0,31.0,26.0,16.1,101.2,-12.0,0,5,5,35,4
-5.1,-12.2,58.0,29.0,24.0,16.1,101.29,-12.0,0,4,4,34,5
-5.6,-11.7,62.0,30.0,22.0,16.1,101.31,-13.0,0,6,6,30,6
-5.9,-11.3,66.0,33.0,18.0,16.1,101.35,-12.0,0,7,7,27,7
-6.2,-10.5,72.0,31.0,15.0,16.1,101.38,-12.0,1,8,8,24,6
-7.2,-14.2,58.0,36.0,22.0,16.1,101.47,-15.0,1,7,8,25,7
-8.3,-19.0,42.0,36.0,13.0,16.1,101.56,-14.0,1,8,9,24,6
-8.7,-21.6,35.0,34.0,21.0,16.1,101.68,-16.0,1,6,7,27,6
-8.4,-21.1,36.0,32.0,21.0,16.1,101.74,-16.0,2,4,6,28,5
-7.9,-20.1,38.0,33.0,13.0,16.1,101.74,-14.0,2,3,5,29,5
-6.9,-19.1,38.0,35.0,11.0,16.1,101.74,-12.0,2,3,5,29,5
-5.5,-18.7,35.0,28.0,17.0,16.1,101.68,-12.0,2,2,3,32,4
-4.5,-17.0,37.0,25.0,15.0,16.1,101.61,-10.0,2,2,4,32,4
-3.1,-17.7,32.0,28.0,11.0,16.1,101.51,-7.0,1,2,3,35,3
-2.4,-16.9,32.0,27.0,21.0,16.1,101.41,-8.0,1,2,3,35,3
-1.9,-15.3,36.0,28.0,24.0,16.1,101.35,-8.0,1,1,2,36,4
-2.4,-14.8,38.0,28.0,32.0,16.1,101.33,-10.0,1,2,3,35,4
-2.9,-15.2,39.0,30.0,32.0,16.1,101.35,-10.0,1,3,3,34,4
-3.4,-12.3,50.0,31.0,32.0,16.1,101.4,-11.0,0,4,4,32,5
-3.8,-11.3,56.0,29.0,17.0,16.1,101.43,-10.0,0,4,5,33,5
-4.0,-10.8,59.0,29.0,24.0,16.1,101.48,-11.0,0,6,7,32,6
-4.2,-10.5,62.0,30.0,18.0,16.1,101.54,-10.0,0,7,7,31,5
-4.5,-12.4,55.0,32.0,18.0,16.1,101.53,-11.0,0,9,9,29,5
-4.9,-10.0,68.0,28.0,15.0,16.1,101.57,-10.0,0,12,13,25,6
-5.0,-10.0,68.0,30.0,15.0,16.1,101.58,-11.0,0,12,12,25,6
-5.0,-10.7,65.0,30.0,18.0,16.1,101.62,-11.0,0,11,11,26,6
-5.6,-11.0,66.0,31.0,13.0,16.1,101.67,-11.0,1,10,11,26,6
-6.8,-15.1,52.0,2.0,13.0,16.1,101.74,-12.0,1,9,10,27,5
-8.0,-17.6,46.0,34.0,21.0,16.1,101.8,-16.0,1,9,11,26,5
-9.0,-16.9,53.0,3.0,22.0,16.1,101.9,-17.0,2,11,13,23,5
-9.7,-18.2,51.0,1.0,15.0,16.1,101.97,-16.0,3,14,18,20,6
-9.9,-19.5,46.0,34.0,18.0,16.1,102.04,-17.0,5,14,19,19,6
-9.6,-20.1,43.0,35.0,17.0,16.1,102.07,-17.0,5,11,16,21,6
-9.0,-21.3,37.0,35.0,13.0,16.1,102.1,-15.0,4,7,11,25,7
-7.9,-21.7,33.0,36.0,17.0,16.1,102.08,-15.0,4,6,10,27,7
-6.8,-20.2,34.0,,5.0,16.1,102.08,-9.0,4,6,10,28,6
-5.9,-17.7,39.0,17.0,13.0,16.1,102.03,-11.0,5,7,13,29,6
-5.7,-16.6,42.0,18.0,15.0,16.1,101.96,-11.0,6,9,14,28,5
-5.5,-15.7,45.0,18.0,17.0,16.1,101.9,-12.0,11,15,26,22,7
-5.5,-16.1,44.0,17.0,13.0,16.1,101.85,-11.0,8,15,24,22,8
-5.1,-14.4,48.0,21.0,9.0,16.1,101.82,-9.0,5,14,19,23,8
-5.4,-13.6,53.0,20.0,9.0,16.1,101.82,-9.0,2,14,17,22,8
-5.4,-13.0,55.0,20.0,8.0,16.1,101.85,-9.0,1,19,20,18,9
-5.3,-11.7,61.0,22.0,5.0,16.1,101.86,-8.0,3,21,23,16,8
-5.8,-11.0,67.0,12.0,5.0,16.1,101.89,-8.0,2,16,18,19,7
-4.8,-16.2,41.0,34.0,9.0,16.1,101.9,-9.0,2,17,19,17,7
-5.6,-14.4,50.0,32.0,11.0,16.1,101.89,-10.0,2,19,22,15,7
-5.9,-15.0,49.0,35.0,9.0,16.1,101.91,-10.0,2,15,17,18,6
-6.5,-15.4,50.0,33.0,13.0,16.1,101.92,-12.0,2,17,19,17,5
-7.1,-15.1,53.0,32.0,11.0,16.1,101.91,-12.0,2,19,21,15,5
-7.4,-15.2,54.0,32.0,13.0,16.1,101.9,-13.0,2,23,25,11,5
-7.6,-15.1,55.0,34.0,11.0,16.1,101.89,-13.0,1,27,28,8,6
-7.5,-14.7,57.0,32.0,13.0,16.1,101.91,-13.0,3,28,32,8,6
-7.3,-14.4,57.0,33.0,11.0,16.1,101.91,-12.0,4,27,31,10,6
-7.4,-13.8,60.0,23.0,4.0,16.1,101.91,-9.0,9,30,39,6,6
-6.8,-12.7,63.0,8.0,8.0,16.1,101.97,-11.0,21,32,53,6,6
-5.2,-12.6,57.0,10.0,8.0,16.1,102.03,-9.0,25,30,55,10,7
-4.0,-13.4,48.0,8.0,8.0,16.1,102.06,-7.0,26,30,56,11,7
-3.0,-9.7,60.0,7.0,9.0,16.1,102.08,-7.0,13,18,31,22,7
-1.4,-9.8,53.0,12.0,9.0,16.1,102.04,-5.0,10,14,23,27,5
-1.0,-9.8,51.0,9.0,15.0,16.1,102.02,-6.0,7,11,18,29,5
-0.6,-8.5,55.0,9.0,11.0,16.1,102.0,-4.0,6,10,16,30,5
-0.4,-8.4,55.0,12.0,17.0,16.1,101.97,-5.0,5,10,15,32,5
0.0,-9.4,49.0,13.0,11.0,16.1,101.94,-4.0,5,12,17,31,5
0.6,-13.1,35.0,13.0,9.0,16.1,101.9,,3,12,15,33,4
0.1,-12.7,38.0,8.0,13.0,16.1,101.84,,4,15,19,31,5
-0.7,-11.6,44.0,9.0,9.0,16.1,101.88,-4.0,3,17,20,29,6
-1.9,-8.0,63.0,8.0,11.0,16.1,101.85,-6.0,2,17,19,27,8
-2.0,-6.6,71.0,8.0,9.0,16.1,101.88,-5.0,1,17,18,28,7
-2.4,-6.2,75.0,6.0,13.0,16.1,101.9,-7.0,2,18,20,26,7
-2.4,-5.7,78.0,6.0,15.0,16.1,101.87,-7.0,1,16,17,28,5
-2.7,-5.1,84.0,7.0,15.0,16.1,101.77,-8.0,2,18,19,25,5
-1.5,-4.8,78.0,9.0,15.0,16.1,101.72,-6.0,1,13,14,30,7
-1.7,-4.4,82.0,8.0,13.0,16.1,101.75,-6.0,1,17,18,25,11
-1.9,-3.8,87.0,7.0,21.0,16.1,101.65,-8.0,1,17,18,26,11
-1.7,-3.4,88.0,6.0,22.0,16.1,101.52,-8.0,1,13,14,29,12
-1.2,-3.1,87.0,7.0,28.0,16.1,101.37,-8.0,2,14,16,27,12
-1.2,-2.8,89.0,7.0,26.0,16.1,101.31,-8.0,2,16,18,26,11
-0.9,-2.9,86.0,7.0,24.0,16.1,101.29,-7.0,3,19,22,24,11
-0.3,-2.1,88.0,7.0,22.0,16.1,101.18,-6.0,5,21,26,22,11
0.6,-2.0,83.0,6.0,28.0,16.1,101.06,,5,16,21,26,9
1.7,-2.0,76.0,7.0,24.0,16.1,100.94,,4,12,15,31,8
1.5,-2.5,75.0,7.0,28.0,16.1,100.78,,3,13,16,30,9
0.9,-1.4,84.0,7.0,28.0,16.1,100.59,,3,16,19,27,10
0.6,-1.0,89.0,7.0,26.0,9.7,100.46,,3,17,20,28,11
0.8,-0.6,90.0,7.0,26.0,4.8,100.36,,3,17,20,28,11
1.0,0.3,95.0,6.0,28.0,4.0,100.25,,3,20,22,27,12
1.4,1.0,97.0,8.0,17.0,2.8,100.17,,4,30,34,16,15
2.2,1.8,97.0,10.0,8.0,2.8,100.16,,2,22,24,19,17
2.7,2.4,98.0,,4.0,2.4,100.19,,2,23,25,16,20
2.9,2.5,97.0,,5.0,3.6,100.25,,2,25,27,12,17
3.2,2.8,97.0,,5.0,4.8,100.28,,1,21,22,13,17
3.2,2.8,97.0,,4.0,4.8,100.31,,0,15,15,16,15
3.3,2.6,95.0,24.0,8.0,4.8,100.34,,0,13,13,17,18
2.6,2.0,96.0,,0.0,4.8,100.34,,1,14,15,15,20
4.0,3.0,93.0,25.0,17.0,6.4,100.38,,0,13,13,21,17
5.0,2.1,82.0,27.0,15.0,16.1,100.44,,0,12,12,24,20
3.4,0.9,84.0,24.0,18.0,16.1,100.48,,0,12,12,24,18
2.9,0.8,86.0,26.0,15.0,16.1,100.39,,1,16,17,20,16
2.8,0.4,84.0,24.0,15.0,16.1,100.45,,0,16,16,20,15
2.0,0.5,90.0,25.0,13.0,12.9,100.38,,0,11,11,22,12
1.9,0.4,90.0,21.0,15.0,9.7,100.32,,1,20,21,13,14
1.8,0.5,91.0,29.0,8.0,8.1,100.23,,2,24,26,10,19
1.8,0.5,91.0,22.0,8.0,6.4,100.28,,2,20,22,13,18
2.0,0.7,91.0,25.0,13.0,9.7,100.28,,4,20,24,12,18
2.1,0.7,90.0,23.0,11.0,9.7,100.22,,4,19,24,13,17
1.5,0.6,94.0,20.0,21.0,6.4,100.14,,2,13,15,19,16
0.8,0.4,97.0,21.0,21.0,2.4,100.12,,5,16,21,16,16
1.6,1.3,98.0,22.0,15.0,2.0,100.06,,11,19,31,13,16
1.7,1.3,97.0,21.0,11.0,3.6,100.0,,20,24,45,10,17
1.9,1.3,96.0,19.0,9.0,6.4,99.92,,13,25,38,8,12
1.8,1.1,95.0,19.0,5.0,11.3,99.91,,7,20,27,12,10
2.3,1.4,94.0,26.0,5.0,11.3,99.9,,7,21,29,11,12
2.6,1.3,91.0,21.0,21.0,14.5,99.94,,3,16,19,16,8
5.0,-0.6,67.0,29.0,22.0,16.1,99.97,,1,14,15,19,6
4.4,-0.6,70.0,29.0,15.0,16.1,100.01,,1,14,15,19,6
4.4,-0.6,70.0,29.0,18.0,16.1,100.08,,0,13,13,20,5
3.7,-0.7,73.0,28.0,15.0,16.1,100.12,,0,10,11,24,4
3.2,-1.4,72.0,28.0,17.0,16.1,100.1,,0,13,14,22,4
2.8,-1.6,73.0,27.0,13.0,16.1,100.09,,0,15,16,20,4
1.9,-1.9,76.0,27.0,18.0,16.1,100.05,,0,13,14,20,4
1.5,-1.4,81.0,27.0,17.0,16.1,100.07,,1,16,16,17,4
1.5,-1.6,80.0,29.0,17.0,16.1,100.04,,1,11,11,28,3
1.2,-2.7,75.0,28.0,15.0,16.1,100.07,,0,8,8,33,3
0.3,-3.3,77.0,28.0,21.0,16.1,100.12,,0,10,10,29,3
0.2,-3.5,76.0,29.0,17.0,16.1,100.14,,1,11,11,28,4
0.2,-3.5,76.0,31.0,18.0,16.1,100.17,,2,15,17,24,3
-0.9,-4.8,75.0,31.0,18.0,16.1,100.21,-6.0,3,14,17,26,3
-2.4,-6.3,75.0,33.0,18.0,16.1,100.24,-8.0,3,10,13,30,3
-2.8,-7.5,70.0,33.0,24.0,16.1,100.31,-9.0,3,8,12,32,4
-3.1,-8.3,67.0,30.0,24.0,16.1,100.39,-10.0,4,8,12,31,4
-3.1,-9.4,62.0,32.0,26.0,16.1,100.39,-10.0,3,7,11,33,4
-2.7,-9.6,59.0,33.0,24.0,16.1,100.39,-9.0,3,7,11,33,4
-2.5,-9.6,58.0,33.0,21.0,16.1,100.42,-9.0,4,8,11,32,4
-3.3,-9.8,61.0,31.0,28.0,16.1,100.42,-11.0,3,6,9,34,3
-2.4,-10.0,56.0,30.0,24.0,16.1,100.44,-9.0,2,6,8,35,3
-3.6,-10.8,58.0,31.0,24.0,16.1,100.48,-10.0,2,6,7,35,3
-4.7,-11.7,58.0,32.0,26.0,16.1,100.55,-12.0,1,7,8,33,3
-5.3,-12.3,58.0,32.0,22.0,16.1,100.65,-12.0,1,7,7,33,4
-5.8,-12.6,59.0,33.0,22.0,16.1,100.71,-13.0,1,7,8,33,4
-5.8,-12.3,60.0,33.0,22.0,16.1,100.75,-13.0,0,7,8,32,4
-5.9,-12.9,58.0,32.0,24.0,16.1,100.78,-13.0,1,8,9,32,4
-5.6,-13.8,53.0,34.0,24.0,16.1,100.81,-13.0,1,9,10,31,4
-5.6,-14.4,50.0,36.0,22.0,16.1,100.87,-13.0,1,9,10,30,4
-6.2,-14.9,50.0,35.0,24.0,16.1,100.91,-14.0,1,8,9,29,4
-6.8,-15.8,49.0,36.0,22.0,16.1,100.94,-14.0,1,7,8,28,4
-7.3,-15.9,51.0,35.0,22.0,16.1,100.97,-15.0,1,7,8,27,4
-7.6,-15.9,52.0,35.0,17.0,16.1,100.98,-14.0,1,8,9,26,4
-8.4,-17.1,50.0,34.0,24.0,16.1,101.01,-17.0,1,7,8,28,3
-9.2,-17.1,53.0,1.0,15.0,16.1,101.1,-16.0,1,10,12,24,4
-9.6,-17.3,54.0,35.0,22.0,16.1,101.18,-18.0,1,11,13,24,3
-9.2,-18.2,48.0,35.0,17.0,16.1,101.27,-16.0,2,9,12,28,4
-8.0,-19.1,41.0,35.0,15.0,16.1,101.34,-14.0,3,7,10,31,3
-6.8,-20.0,35.0,34.0,28.0,16.1,101.36,-15.0,2,6,9,33,3
-5.2,-20.0,31.0,33.0,24.0,16.1,101.38,-12.0,2,5,7,36,3
-4.3,-19.8,29.0,35.0,28.0,16.1,101.35,-12.0,2,4,7,38,2
-2.3,-17.9,30.0,31.0,22.0,16.1,101.31,-8.0,2,3,5,40,3
-1.5,-18.1,27.0,33.0,24.0,16.1,101.27,-8.0,1,3,4,40,3
-1.2,-16.7,30.0,32.0,22.0,16.1,101.26,-7.0,1,3,4,38,3
-1.5,-16.5,31.0,35.0,17.0,16.1,101.24,-7.0,1,3,4,38,3
-1.1,-17.1,29.0,33.0,21.0,16.1,101.25,-7.0,1,3,4,39,3
-1.4,-16.0,32.0,35.0,22.0,16.1,101.3,-7.0,1,5,5,38,4
-1.9,-16.7,32.0,34.0,18.0,16.1,101.36,-7.0,1,6,7,36,5
-2.8,-17.4,32.0,32.0,22.0,16.1,101.42,-9.0,0,9,10,36,5
-3.1,-17.4,33.0,34.0,21.0,16.1,101.47,-9.0,0,11,11,36,6
-3.1,-16.1,36.0,32.0,13.0,16.1,101.52,-8.0,0,13,14,31,6
-4.0,-14.2,45.0,28.0,15.0,16.1,101.56,-9.0,0,15,15,27,6
-4.4,-11.7,57.0,29.0,22.0,16.1,101.6,-11.0,0,14,14,26,6
-4.8,-12.1,57.0,30.0,13.0,16.1,101.61,-10.0,0,15,16,26,6
-5.1,-11.9,59.0,30.0,17.0,16.1,101.6,-11.0,0,26,27,15,6
-5.4,-12.2,59.0,28.0,13.0,16.1,101.59,-11.0,0,27,27,15,6
-6.0,-12.0,63.0,28.0,11.0,16.1,101.57,-11.0,0,24,24,17,5
-6.3,-12.1,64.0,30.0,4.0,16.1,101.57,-8.0,1,32,33,10,6
-5.7,-10.2,71.0,26.0,15.0,16.1,101.61,-11.0,2,32,34,9,6
-4.5,-8.8,72.0,24.0,17.0,16.1,101.61,-10.0,1,16,17,23,6
-3.2,-8.0,69.0,23.0,17.0,16.1,101.63,-9.0,2,12,14,27,7
-2.4,-7.1,70.0,25.0,13.0,16.1,101.65,-7.0,4,11,15,27,10
-1.3,-6.8,66.0,23.0,15.0,16.1,101.6,-6.0,5,11,16,28,11
0.4,-3.9,73.0,21.0,24.0,16.1,101.54,,3,7,10,35,11
0.9,-5.0,65.0,19.0,28.0,16.1,101.46,,3,7,10,38,11
2.2,-5.8,56.0,18.0,30.0,16.1,101.32,,3,7,10,40,9
3.2,-5.7,52.0,19.0,30.0,16.1,101.18,,2,5,7,46,7
3.5,-5.8,51.0,20.0,39.0,16.1,101.03,,1,4,6,50,7
2.8,-6.2,52.0,19.0,37.0,16.1,100.84,,1,5,5,53,9
2.9,-4.9,57.0,20.0,28.0,16.1,100.72,,1,6,7,52,9
2.4,-3.3,66.0,20.0,15.0,16.1,100.56,,1,9,9,50,10
2.4,-3.3,66.0,18.0,11.0,16.1,100.4,,0,7,8,51,10
2.2,-3.3,67.0,17.0,11.0,16.1,100.28,,0,8,9,49,8
