Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,NO,NO2,NOx,O3,PM25
0.5,-4.4,70.0,31.0,18.0,16.1,100.6,,1,5,5,37,4
1.1,-4.0,69.0,31.0,24.0,16.1,100.69,,1,5,5,38,5
1.5,-2.8,73.0,32.0,15.0,16.1,100.76,,1,5,6,37,7
1.5,-3.4,70.0,32.0,17.0,16.1,100.86,,0,5,6,38,7
1.4,-3.4,71.0,34.0,11.0,16.1,100.98,,0,6,7,36,7
1.3,-3.0,73.0,34.0,9.0,16.1,101.08,,0,8,8,34,8
1.0,-3.1,74.0,33.0,8.0,16.1,101.2,,0,13,13,29,10
0.7,-2.9,77.0,32.0,8.0,16.1,101.29,,0,20,20,22,13
-0.9,-3.4,83.0,,4.0,16.1,101.37,-2.0,0,25,26,17,14
-0.5,-2.8,84.0,36.0,5.0,16.1,101.39,-2.0,0,25,25,17,16
-1.8,-2.5,95.0,16.0,5.0,16.1,101.51,-4.0,4,30,34,12,17
-1.4,-2.1,95.0,8.0,8.0,16.1,101.54,-4.0,1,32,33,10,20
-0.9,-2.2,91.0,8.0,9.0,16.1,101.56,-4.0,14,42,55,1,19
-1.0,-2.4,90.0,6.0,5.0,16.1,101.61,-3.0,9,40,49,2,21
-0.9,-1.8,94.0,6.0,8.0,16.1,101.56,-4.0,5,35,40,5,19
-1.6,-2.3,95.0,11.0,4.0,12.9,101.58,-3.0,3,34,37,6,18
-1.1,-2.1,93.0,6.0,9.0,16.1,101.6,-4.0,6,34,40,7,21
-0.6,-1.5,94.0,12.0,4.0,16.1,101.73,-2.0,7,35,42,6,22
0.0,-1.0,93.0,7.0,11.0,16.1,101.78,-4.0,11,34,44,7,26
0.4,-0.8,92.0,7.0,9.0,16.1,101.86,,19,35,54,7,20
0.9,-0.6,90.0,7.0,9.0,16.1,101.88,,4,18,22,25,7
1.5,-0.4,87.0,8.0,11.0,16.1,101.91,,2,9,10,34,7
1.6,-1.3,81.0,7.0,8.0,16.1,101.93,,2,8,11,35,7
2.8,-0.8,77.0,9.0,18.0,16.1,101.86,,3,9,13,34,8
2.7,-0.9,77.0,9.0,22.0,16.1,101.82,,2,9,11,36,6
3.1,-0.8,76.0,9.0,18.0,16.1,101.73,,2,8,10,38,5
3.2,-1.5,71.0,9.0,15.0,16.1,101.7,,2,7,9,39,4
3.0,-1.0,75.0,7.0,18.0,16.1,101.71,,1,9,10,39,4
2.5,-1.1,77.0,8.0,17.0,16.1,101.67,,1,10,11,39,4
2.1,-0.8,81.0,7.0,21.0,16.1,101.67,,1,11,12,37,5
1.7,-0.6,85.0,7.0,15.0,16.1,101.65,,1,12,13,32,6
1.3,-0.5,88.0,7.0,11.0,16.1,101.7,,1,16,17,28,8
1.3,-0.2,90.0,6.0,11.0,16.1,101.66,,0,12,13,31,10
1.4,0.1,91.0,6.0,13.0,16.1,101.62,,1,18,18,25,12
1.2,-0.1,91.0,5.0,11.0,16.1,101.64,,0,20,21,22,15
1.4,0.2,92.0,5.0,13.0,16.1,101.6,,1,18,19,24,19
1.5,0.3,92.0,7.0,8.0,16.1,101.58,,1,29,30,13,16
0.1,-0.5,96.0,,0.0,16.1,101.53,,4,36,40,6,12
1.1,-0.2,91.0,,4.0,16.1,101.53,,9999,9999,9999,9999,10
0.0,-1.0,93.0,,0.0,16.1,101.48,,3,32,34,10,10
1.1,-1.1,85.0,,4.0,16.1,101.42,,3,32,35,11,10
1.7,-1.0,82.0,5.0,15.0,16.1,101.41,,5,31,36,11,9
2.0,-0.9,81.0,6.0,13.0,16.1,101.44,,9,26,36,13,8
2.8,0.4,84.0,7.0,15.0,16.1,101.4,,6,16,22,20,7
3.8,1.4,84.0,8.0,21.0,16.1,101.35,,3,10,13,26,6
4.1,1.7,85.0,7.0,18.0,16.1,101.34,,3,8,10,28,7
4.0,2.0,87.0,7.0,17.0,16.1,101.26,,3,7,10,29,8
4.4,2.1,85.0,9.0,18.0,16.1,101.14,,3,9,12,30,8
5.0,2.2,82.0,9.0,18.0,16.1,101.08,,3,11,15,33,9
5.7,2.9,82.0,9.0,21.0,16.1,100.96,,4,14,18,31,10
6.3,2.0,74.0,8.0,22.0,16.1,100.79,,2,14,16,36,12
6.0,2.3,77.0,9.0,18.0,16.1,100.67,,2,11,12,40,11
7.0,1.5,68.0,7.0,26.0,16.1,100.53,,1,10,11,43,15
7.3,1.6,67.0,7.0,21.0,16.1,100.46,,1,16,17,39,21
8.8,3.0,67.0,6.0,26.0,16.1,100.36,,1,15,16,39,18
9.3,3.8,68.0,6.0,21.0,16.1,100.21,,1,15,16,36,15
9.2,4.7,74.0,6.0,24.0,16.1,100.05,,1,16,17,32,13
8.0,4.7,79.0,7.0,26.0,16.1,99.94,,1,14,14,32,12
8.0,4.6,79.0,8.0,21.0,16.1,99.84,,0,14,15,31,13
7.1,4.4,83.0,8.0,17.0,16.1,99.68,,0,14,14,30,14
8.0,5.1,82.0,8.0,15.0,16.1,99.5,,1,19,19,22,15
8.9,7.0,88.0,1.0,9.0,4.8,99.37,,1,15,16,21,17
8.9,6.6,85.0,7.0,17.0,16.1,99.2,,1,14,15,21,18
7.6,6.5,93.0,,8.0,8.1,99.15,,1,17,18,17,18
7.0,6.4,96.0,8.0,15.0,4.8,99.0,,1,13,15,20,16
6.2,5.9,98.0,8.0,17.0,2.4,98.86,,2,15,17,19,14
5.5,5.2,98.0,7.0,24.0,2.0,98.78,,2,16,19,22,7
6.7,6.6,99.0,20.0,22.0,8.1,98.75,,1,11,12,30,12
6.4,6.0,97.0,21.0,34.0,11.3,98.7,,1,10,11,32,12
6.0,4.8,92.0,20.0,37.0,16.1,98.7,,1,9,9,34,4
5.1,4.1,93.0,23.0,21.0,16.1,98.77,,1,13,14,29,4
4.8,4.4,97.0,24.0,26.0,2.0,98.76,,2,13,15,29,3
5.1,3.4,89.0,31.0,32.0,12.9,98.88,,2,8,10,36,1
5.3,2.4,81.0,31.0,43.0,16.1,99.06,,1,7,8,38,2
5.5,2.7,82.0,31.0,43.0,16.1,99.33,,1,6,7,38,2
5.4,2.1,79.0,32.0,35.0,16.1,99.62,,1,6,8,37,4
5.1,1.3,76.0,31.0,45.0,16.1,99.84,,1,6,7,36,5
5.5,0.5,70.0,31.0,34.0,16.1,100.06,,1,6,7,36,6
5.4,-0.3,67.0,31.0,32.0,16.1,100.22,,1,7,7,35,5
5.2,-0.3,68.0,31.0,21.0,16.1,100.37,,1,8,9,34,4
5.0,-0.4,68.0,30.0,22.0,16.1,100.49,,1,9,10,33,2
4.5,-1.0,67.0,30.0,22.0,16.1,100.56,,1,9,10,32,2
4.3,-1.4,67.0,30.0,22.0,16.1,100.63,,0,8,8,33,2
3.8,-2.3,64.0,31.0,21.0,16.1,100.7,,1,7,8,34,2
3.3,-4.1,59.0,31.0,18.0,16.1,100.74,,0,8,9,34,2
2.7,-5.0,57.0,31.0,13.0,16.1,100.8,,0,8,8,34,2
2.2,-4.6,61.0,31.0,11.0,16.1,100.87,,0,7,7,35,3
1.6,-6.8,54.0,32.0,18.0,16.1,100.92,,0,8,9,34,3
0.7,-6.0,61.0,30.0,24.0,16.1,101.03,,0,9,10,33,4
0.3,-7.9,54.0,31.0,15.0,16.1,101.16,,1,15,16,28,4
0.4,-8.3,52.0,33.0,21.0,16.1,101.29,,2,10,12,33,5
0.7,-10.0,45.0,35.0,21.0,16.1,101.39,,2,8,10,37,5
1.4,-10.9,40.0,34.0,21.0,16.1,101.48,,2,9,10,38,5
2.3,-10.3,39.0,31.0,22.0,16.1,101.55,,2,8,10,40,5
3.2,-12.9,30.0,33.0,24.0,16.1,101.58,,2,7,9,41,9999
4.2,-11.8,30.0,33.0,18.0,16.1,101.59,,2,6,8,42,5
5.5,-11.2,29.0,33.0,18.0,16.1,101.58,,1,6,7,43,5
6.1,-12.0,26.0,31.0,24.0,16.1,101.54,,1,6,7,44,4
7.4,-13.5,21.0,33.0,22.0,16.1,101.52,,1,5,6,44,5
7.7,-12.7,22.0,31.0,15.0,16.1,101.53,,1,6,7,44,5
4.9,-2.7,58.0,20.0,15.0,16.1,101.56,,1,10,11,40,6
4.4,-2.4,62.0,19.0,13.0,16.1,101.55,,0,16,17,35,5
3.8,-3.7,58.0,,4.0,16.1,101.54,,0,17,17,32,6
2.5,-4.1,62.0,,0.0,16.1,101.55,,1,22,23,26,7
1.9,-4.2,64.0,11.0,8.0,16.1,101.59,,1,23,24,26,8
1.9,-3.4,68.0,,4.0,16.1,101.57,,1,33,34,16,8
2.6,-2.7,68.0,9.0,8.0,16.1,101.54,,0,25,26,23,7
1.8,-1.5,79.0,8.0,5.0,16.1,101.55,,1,28,29,21,8
0.7,-3.0,76.0,,0.0,16.1,101.57,,22,49,71,1,9
0.3,-3.0,79.0,,0.0,16.1,101.54,,14,48,62,1,11
0.1,-3.0,80.0,,0.0,16.1,101.51,,16,46,62,3,9
-0.3,-2.1,88.0,19.0,4.0,16.1,101.49,-2.0,5,44,49,4,11
0.4,-1.1,90.0,,0.0,16.1,101.49,,5,34,40,4,11
1.3,-0.2,90.0,24.0,8.0,16.1,101.49,,3,27,30,11,14
1.4,-0.5,87.0,20.0,8.0,16.1,101.45,,6,22,28,15,19
2.6,0.1,83.0,25.0,5.0,16.1,101.43,,6,20,26,21,16
2.6,-0.4,80.0,21.0,9.0,16.1,101.36,,4,14,18,30,10
3.8,0.2,77.0,17.0,8.0,16.1,101.23,,2,9,12,38,7
4.8,0.1,72.0,13.0,9.0,16.1,101.1,,2,8,11,39,7
6.2,-0.2,64.0,13.0,8.0,16.1,100.98,,3,13,16,37,6
6.0,-0.1,65.0,8.0,17.0,16.1,100.79,,7,20,27,32,5
5.8,0.6,69.0,8.0,18.0,16.1,100.64,,5,20,25,29,7
5.2,1.6,77.0,8.0,15.0,16.1,100.5,,6,27,33,25,9
5.2,1.1,75.0,8.0,21.0,16.1,100.42,,3,23,27,30,9
5.1,0.4,72.0,8.0,22.0,16.1,100.28,,1,14,15,41,8
4.1,1.2,81.0,7.0,21.0,16.1,100.22,,0,11,12,42,7
4.2,1.2,81.0,6.0,22.0,16.1,100.09,,0,13,14,39,7
5.2,0.6,72.0,7.0,22.0,16.1,100.01,,0,15,15,38,6
6.3,0.5,66.0,7.0,15.0,16.1,99.93,,0,20,20,32,6
6.7,1.9,71.0,6.0,8.0,16.1,99.94,,0,17,18,34,7
7.1,1.9,70.0,7.0,15.0,16.1,99.76,,1,24,24,26,7
6.7,1.8,71.0,7.0,17.0,16.1,99.76,,1,31,32,18,7
7.6,1.9,67.0,9.0,13.0,16.1,99.7,,2,32,33,17,7
5.3,2.5,82.0,7.0,15.0,14.5,99.66,,0,8,9,41,7
7.5,5.9,89.0,,4.0,16.1,99.6,,0,6,6,44,9
7.0,6.6,97.0,27.0,5.0,8.1,99.55,,0,6,6,44,7
6.6,5.7,94.0,21.0,8.0,16.1,99.52,,0,7,8,43,8
6.9,6.1,95.0,20.0,18.0,9.7,99.49,,0,12,12,40,11
6.7,6.3,97.0,20.0,15.0,6.4,99.44,,0,9,9,40,9
6.5,6.1,97.0,20.0,15.0,9.7,99.37,,0,10,10,39,9
6.5,6.2,98.0,,0.0,9.7,99.29,,1,9,10,41,8
7.1,6.2,94.0,20.0,17.0,9.7,99.26,,1,10,11,40,10
7.4,6.7,95.0,21.0,22.0,9.7,99.25,,1,10,10,41,10
7.1,6.7,97.0,21.0,15.0,9.7,99.15,,1,9,10,42,11
7.5,7.1,97.0,22.0,13.0,8.1,99.02,,0,8,9,43,11
7.4,7.1,98.0,29.0,8.0,8.1,98.95,,0,9,9,42,9
8.0,7.3,95.0,26.0,8.0,14.5,98.9,,0,9,10,41,9
8.0,7.4,96.0,22.0,18.0,16.1,98.8,,0,9,9,41,7
8.5,7.8,96.0,20.0,21.0,16.1,98.79,,0,8,8,42,6
9.2,8.1,93.0,22.0,21.0,16.1,98.84,,0,8,8,40,5
8.7,7.7,93.0,,0.0,16.1,98.77,,0,8,9,39,4
11.0,9.4,90.0,17.0,21.0,16.1,98.61,,0,7,7,39,6
8.7,8.3,97.0,23.0,17.0,1.6,98.7,,0,9,9,36,3
10.4,10.3,99.0,22.0,39.0,6.4,98.6,,0,7,7,40,1
8.8,8.7,99.0,20.0,26.0,12.9,98.57,,0,8,9,38,1
7.5,7.2,98.0,28.0,11.0,12.9,98.63,,0,12,12,36,1
8.6,7.2,91.0,23.0,24.0,16.1,98.67,,1,12,12,37,2
7.7,6.3,91.0,24.0,13.0,16.1,98.78,,0,8,8,39,2
8.6,6.2,85.0,24.0,13.0,16.1,98.73,,0,7,7,39,1
6.9,5.7,92.0,31.0,5.0,16.1,98.78,,0,8,8,36,3
6.9,5.7,92.0,22.0,5.0,16.1,98.87,,0,11,12,31,4
9.6,6.5,81.0,26.0,21.0,16.1,98.88,,1,15,15,26,4
10.2,6.2,76.0,27.0,24.0,16.1,98.95,,1,12,13,27,6
9.1,5.8,80.0,26.0,22.0,16.1,99.0,,1,10,11,28,6
9.7,5.5,75.0,27.0,22.0,16.1,99.03,,2,10,12,25,5
9.0,4.9,75.0,28.0,30.0,16.1,99.08,,2,9,11,24,3
8.4,4.3,75.0,26.0,22.0,16.1,99.12,,2,7,9,24,2
8.1,3.1,71.0,25.0,37.0,16.1,99.14,,2,7,8,26,2
8.1,2.1,66.0,27.0,37.0,16.1,99.28,,2,6,8,29,2
8.3,2.4,66.0,26.0,35.0,16.1,99.33,,1,5,7,32,2
8.5,0.9,59.0,27.0,39.0,16.1,99.3,,1,5,6,34,2
7.6,0.8,62.0,26.0,32.0,16.1,99.4,,1,5,6,35,1
7.1,0.1,61.0,28.0,22.0,16.1,99.55,,1,7,7,34,1
6.8,-1.2,57.0,27.0,28.0,16.1,99.62,,0,8,8,33,1
6.4,-1.2,58.0,29.0,13.0,16.1,99.57,,0,11,11,30,2
5.7,-1.1,62.0,28.0,9.0,16.1,99.71,,0,17,17,23,4
5.7,-1.4,60.0,27.0,9.0,16.1,99.73,,0,22,22,20,5
3.4,-0.9,73.0,27.0,5.0,16.1,99.62,,0,17,17,24,9
2.2,1.0,92.0,,0.0,16.1,99.56,,1,21,22,20,7
3.5,1.2,85.0,17.0,9.0,16.1,99.47,,3,26,29,13,5
3.5,3.0,97.0,,0.0,16.1,99.37,,0,8,9,24,8
3.1,2.8,98.0,,4.0,4.8,99.26,,0,11,11,21,15
2.4,2.3,99.0,23.0,5.0,4.0,99.13,,0,11,11,22,14
2.9,2.6,98.0,26.0,13.0,14.5,99.09,,0,17,17,16,10
4.0,0.1,76.0,31.0,28.0,16.1,99.05,,0,7,7,32,3
1.9,-2.3,74.0,31.0,26.0,16.1,99.09,,0,7,7,35,1
2.0,-3.6,66.0,29.0,21.0,16.1,99.16,,1,7,7,36,1
1.9,-4.5,63.0,29.0,15.0,16.1,99.2,,1,6,7,35,2
2.3,-4.3,62.0,29.0,22.0,16.1,99.16,,1,5,6,37,2
2.9,-4.6,58.0,26.0,22.0,16.1,99.17,,1,5,7,37,2
4.1,-4.4,54.0,24.0,18.0,16.1,99.1,,1,4,5,39,2
3.4,-2.9,63.0,19.0,21.0,16.1,99.0,,1,4,5,39,2
3.8,-2.2,65.0,20.0,28.0,16.1,98.9,,1,5,6,40,3
2.5,1.6,93.0,25.0,15.0,16.1,98.87,,1,5,6,39,4
3.0,0.3,83.0,20.0,13.0,16.1,98.76,,0,5,6,38,4
3.8,-3.2,60.0,27.0,18.0,16.1,98.71,,0,5,5,39,5
1.3,0.4,94.0,22.0,15.0,8.1,98.77,,0,12,12,32,5
0.8,-0.2,93.0,,0.0,6.4,98.75,,1,15,16,28,4
0.6,0.5,99.0,,4.0,8.1,98.76,,0,9,9,32,3
0.3,-1.3,89.0,34.0,17.0,2.4,98.9,,0,7,7,33,3
-0.3,-3.5,79.0,33.0,21.0,16.1,99.04,,0,6,6,34,2
-0.1,-5.9,65.0,32.0,24.0,16.1,99.11,,0,5,5,34,2
-1.2,-5.2,75.0,31.0,26.0,9.7,99.26,,0,4,4,36,3
-1.3,-8.7,58.0,30.0,37.0,16.1,99.37,,0,4,4,36,3
-2.2,-8.5,62.0,29.0,34.0,16.1,99.43,,0,4,4,32,3
-2.5,-8.5,63.0,30.0,35.0,16.1,99.52,,0,3,3,30,3
-3.8,-9.6,64.0,31.0,43.0,16.1,99.68,,9999,9999,9999,9999,3
-4.7,-7.8,79.0,30.0,37.0,8.1,99.84,,0,4,4,32,3
-5.3,-9.0,75.0,31.0,34.0,16.1,100.06,,0,4,5,34,3
-5.9,-10.8,69.0,31.0,28.0,16.1,100.24,,0,5,5,34,3
-5.8,-11.0,67.0,31.0,26.0,16.1,100.4,,0,4,4,35,3
-5.5,-10.7,67.0,31.0,28.0,16.1,100.52,,1,4,5,35,5
-4.9,-10.8,64.0,30.0,26.0,16.1,100.58,,1,4,5,35,4
-4.0,-13.1,49.0,31.0,26.0,16.1,100.62,,1,3,3,37,3
-3.1,-13.5,45.0,28.0,28.0,16.1,100.64,,0,2,3,37,4
-1.9,-11.5,48.0,27.0,35.0,16.1,100.61,,1,3,4,37,4
-1.9,-10.8,51.0,27.0,30.0,16.1,100.62,,1,3,4,37,4
-1.3,-9.7,53.0,28.0,26.0,16.1,100.58,,1,4,5,36,3
-1.7,-7.9,63.0,26.0,26.0,9.7,100.53,,0,5,5,36,4
-2.9,-4.8,87.0,27.0,17.0,4.8,100.53,,1,8,8,35,5
-2.7,-5.8,79.0,28.0,18.0,16.1,100.52,,0,11,11,33,7
-3.4,-4.8,90.0,25.0,11.0,1.6,100.57,,0,12,13,31,7
-3.7,-4.3,96.0,29.0,5.0,1.0,100.56,,0,13,14,30,6
-3.0,-4.7,88.0,36.0,5.0,3.2,100.56,,1,20,21,24,5
-3.4,-4.3,93.0,6.0,18.0,2.4,100.55,,1,15,16,28,5
-3.7,-4.5,94.0,5.0,26.0,1.6,100.44,,1,16,17,25,4
-3.2,-3.8,96.0,5.0,30.0,2.0,100.33,,1,15,16,26,4
-2.5,-3.3,94.0,6.0,43.0,3.2,100.24,,1,15,16,26,4
-3.3,-4.0,95.0,4.0,32.0,1.2,100.21,,2,14,16,27,3
-3.9,-4.9,93.0,4.0,30.0,1.6,100.14,,1,11,12,29,3
-4.4,-5.9,89.0,4.0,32.0,2.4,100.14,,1,10,11,31,3
-4.6,-6.6,86.0,4.0,30.0,8.1,100.19,,1,10,11,31,3
-4.7,-7.1,84.0,5.0,30.0,11.3,100.23,,1,11,12,31,3
-4.8,-7.5,82.0,3.0,24.0,16.1,100.34,,2,14,16,28,4
-5.2,-8.6,77.0,4.0,30.0,16.1,100.41,,3,16,19,26,4
-5.4,-9.1,75.0,4.0,22.0,16.1,100.58,,4,14,18,28,5
-5.1,-9.6,71.0,4.0,30.0,16.1,100.67,,5,14,19,29,5
-4.3,-9.2,69.0,2.0,13.0,16.1,100.77,,4,11,16,32,5
-3.9,-9.0,68.0,5.0,18.0,16.1,100.85,,4,11,15,34,5
-3.6,-9.9,62.0,36.0,18.0,16.1,100.91,,3,9,12,37,4
-2.6,-10.6,54.0,,13.0,16.1,100.96,,3,8,10,37,4
-2.3,-11.2,51.0,35.0,15.0,16.1,100.99,,2,6,8,39,4
-1.2,-10.6,49.0,35.0,8.0,16.1,101.03,,2,8,9,37,4
-1.2,-12.7,41.0,31.0,18.0,16.1,101.06,,2,8,9,38,4
-1.0,-14.3,36.0,3.0,21.0,16.1,101.12,,1,9,10,37,5
-1.2,-12.6,42.0,32.0,18.0,16.1,101.21,,1,9,9,37,7
-2.7,-12.3,48.0,31.0,21.0,16.1,101.33,,0,10,10,36,6
-3.4,-12.8,49.0,33.0,22.0,16.1,101.42,,0,10,11,34,6
-3.8,-12.4,51.0,33.0,22.0,16.1,101.49,,0,13,14,31,5
-4.2,-12.3,54.0,32.0,18.0,16.1,101.54,,0,16,16,28,4
-4.4,-12.4,54.0,33.0,17.0,16.1,101.59,,0,14,14,30,4
-4.6,-12.7,54.0,33.0,15.0,16.1,101.66,,0,14,14,29,5
-4.4,-12.8,52.0,32.0,13.0,16.1,101.72,,0,15,15,29,5
-4.0,-14.8,43.0,34.0,18.0,16.1,101.76,,0,16,16,28,5
-4.0,-14.2,45.0,2.0,9.0,16.1,101.83,,1,19,19,25,5
-5.6,-12.9,57.0,31.0,11.0,16.1,101.93,,1,19,20,24,6
-5.4,-15.6,45.0,36.0,17.0,16.1,102.04,,1,20,21,23,8
-5.3,-15.6,45.0,34.0,11.0,16.1,102.15,,8,29,37,17,8
-4.9,-16.5,40.0,1.0,9.0,16.1,102.26,,8,25,33,21,7
-4.2,-16.9,37.0,6.0,21.0,16.1,102.33,,4,15,19,31,5
-3.3,-16.6,35.0,8.0,15.0,16.1,102.39,,4,12,15,34,5
-2.7,-17.1,32.0,7.0,11.0,16.1,102.41,,3,8,11,37,5
-3.0,-15.9,37.0,19.0,11.0,16.1,102.41,,4,9,14,36,5
-2.6,-14.1,41.0,20.0,17.0,16.1,102.34,,4,8,12,37,5
-2.2,-13.3,43.0,18.0,17.0,16.1,102.3,,4,10,15,36,6
-1.7,-12.5,44.0,18.0,22.0,16.1,102.27,,3,9,12,37,6
-1.4,-11.0,48.0,20.0,22.0,16.1,102.2,,2,9,11,38,7
-0.5,-10.4,47.0,20.0,22.0,16.1,102.15,,2,9,11,39,7
-0.1,-9.1,51.0,20.0,26.0,16.1,102.1,,1,10,11,38,8
0.4,-9.4,48.0,19.0,22.0,16.1,102.01,,0,11,11,38,10
0.1,-10.1,46.0,26.0,17.0,16.1,101.92,,0,12,12,39,14
-0.3,-10.3,47.0,29.0,13.0,16.1,101.93,,0,16,16,35,13
-0.1,-8.8,52.0,23.0,21.0,16.1,101.92,,0,12,12,37,13
-0.4,-6.8,62.0,22.0,22.0,16.1,101.84,,0,8,8,38,12
-0.6,-6.3,66.0,22.0,26.0,16.1,101.8,,0,10,10,35,9
-0.6,-5.5,70.0,23.0,21.0,16.1,101.78,,1,14,15,31,10
-0.8,-5.6,70.0,23.0,15.0,16.1,101.67,,0,10,10,34,9
-0.6,-6.2,66.0,20.0,17.0,16.1,101.57,,0,5,5,40,8
-0.5,-6.7,63.0,17.0,13.0,16.1,101.48,,0,7,7,39,7
-0.3,-7.8,57.0,17.0,9.0,16.1,101.42,,0,13,13,33,6
0.0,-9.8,48.0,13.0,11.0,16.1,101.37,,0,15,16,31,6
0.1,-8.9,51.0,13.0,8.0,16.1,101.36,,3,27,31,20,4
0.5,-5.5,64.0,13.0,9.0,16.1,101.23,,4,28,32,18,5
0.7,-4.8,67.0,12.0,11.0,16.1,101.01,,3,25,28,19,5
-0.9,-1.8,94.0,17.0,9.0,1.2,100.96,,6,28,34,16,6
0.1,-0.6,95.0,12.0,11.0,16.1,100.81,,4,20,24,27,6
0.8,-0.7,90.0,11.0,21.0,16.1,100.54,,2,15,18,33,6
1.1,-1.0,86.0,11.0,24.0,16.1,100.29,,2,15,17,33,5
1.8,-1.8,77.0,10.0,21.0,16.1,100.11,,2,14,16,32,5
2.2,-1.8,75.0,10.0,21.0,16.1,99.96,,2,13,15,32,6
1.9,-1.4,79.0,8.0,24.0,16.1,99.84,,2,14,15,32,6
2.4,0.0,84.0,8.0,21.0,16.1,99.71,,2,15,16,30,7
2.2,0.6,89.0,8.0,22.0,16.1,99.57,,2,17,19,27,7
2.5,1.3,92.0,6.0,24.0,11.3,99.54,,1,18,19,27,7
2.9,1.9,93.0,7.0,26.0,16.1,99.38,,1,16,17,29,8
3.1,2.1,93.0,6.0,30.0,12.9,99.27,,1,17,18,28,10
3.4,2.4,93.0,6.0,30.0,12.9,99.16,,1,17,18,27,11
3.7,2.8,94.0,7.0,18.0,9.7,99.07,,1,23,24,22,11
4.6,3.9,95.0,9.0,11.0,8.1,98.97,,0,11,12,39,6
6.4,5.8,96.0,17.0,5.0,9.7,98.83,,0,6,6,46,5
6.2,5.3,94.0,16.0,18.0,16.1,98.74,,0,5,5,49,5
7.1,5.9,92.0,17.0,26.0,16.1,98.59,,0,5,6,48,5
7.1,5.9,92.0,11.0,9.0,16.1,98.49,,0,19,19,33,5
5.4,4.2,92.0,9.0,11.0,16.1,98.43,,0,18,19,31,7
5.0,3.5,90.0,8.0,21.0,16.1,98.3,,1,22,22,28,6
5.6,3.3,85.0,11.0,15.0,16.1,98.19,,0,11,12,36,4
5.8,4.6,92.0,20.0,34.0,16.1,98.2,,3,16,19,25,3
6.3,4.0,85.0,25.0,37.0,16.1,98.39,,3,13,16,20,2
4.8,2.8,87.0,24.0,30.0,16.1,98.51,,4,13,17,24,2
5.1,2.4,83.0,24.0,28.0,16.1,98.58,,4,14,18,25,4
5.3,2.1,80.0,24.0,28.0,16.1,98.61,,3,11,14,29,4
5.2,2.2,81.0,24.0,26.0,16.1,98.63,,2,10,12,28,4
5.3,1.8,78.0,25.0,21.0,16.1,98.62,,2,9,11,32,4
5.8,1.1,72.0,26.0,28.0,16.1,98.58,,2,11,13,33,6
6.0,1.1,71.0,28.0,26.0,16.1,98.53,,1,8,9,33,5
5.0,-0.4,68.0,29.0,28.0,16.1,98.56,,1,7,8,34,4
4.3,-0.6,70.0,30.0,24.0,16.1,98.62,,1,7,8,32,3
3.2,-1.3,73.0,28.0,28.0,16.1,98.75,,0,6,6,34,4
2.5,-1.8,73.0,30.0,22.0,16.1,98.85,,0,7,7,34,6
2.3,-3.1,68.0,28.0,32.0,16.1,98.9,,0,6,6,34,7
1.6,-3.3,70.0,27.0,28.0,16.1,98.96,,0,7,7,32,5
1.5,-3.0,72.0,27.0,28.0,16.1,98.94,,0,6,7,32,3
1.2,-3.7,70.0,29.0,26.0,16.1,98.95,,0,5,5,34,2
0.6,-4.8,67.0,29.0,24.0,16.1,98.98,,0,4,5,36,2
0.1,-5.1,68.0,30.0,24.0,16.1,99.0,,0,4,4,37,2
-0.6,-6.6,64.0,30.0,26.0,16.1,99.03,,0,4,4,37,2
-1.3,-7.7,62.0,31.0,30.0,16.1,99.06,,0,4,4,38,2
-1.5,-7.8,62.0,29.0,24.0,16.1,99.11,,0,4,4,37,3
-2.4,-6.6,73.0,31.0,18.0,16.1,99.16,,0,7,7,34,3
-2.4,-7.7,67.0,29.0,24.0,16.1,99.22,,1,9,9,32,3
-2.4,-7.4,69.0,28.0,30.0,16.1,99.29,,1,8,10,33,4
-1.9,-8.4,61.0,31.0,28.0,16.1,99.32,,2,8,10,33,5
-1.0,-8.3,58.0,30.0,32.0,16.1,99.37,,2,6,8,35,4
0.2,-7.5,56.0,28.0,34.0,16.1,99.42,,2,6,7,36,6
1.1,-7.3,54.0,31.0,30.0,16.1,99.5,,1,5,7,38,7
1.6,-5.6,59.0,28.0,24.0,16.1,99.57,,1,5,7,39,6
2.4,-6.1,54.0,29.0,26.0,16.1,99.64,,1,5,6,42,6
3.8,-7.7,43.0,32.0,24.0,16.1,99.66,,1,4,5,43,4
4.2,-6.0,47.0,27.0,32.0,16.1,99.69,,1,5,5,43,5
4.4,-6.6,45.0,27.0,17.0,16.1,99.72,,1,4,5,43,6
4.3,-7.6,42.0,29.0,24.0,16.1,99.76,,1,6,7,40,7
3.9,-6.0,49.0,28.0,18.0,16.1,99.82,,1,10,11,34,8
1.9,-5.2,59.0,34.0,21.0,16.1,99.91,,0,10,11,33,7
0.0,-5.8,65.0,35.0,22.0,16.1,99.97,,0,9,9,34,6
-1.0,-7.3,62.0,35.0,22.0,16.1,100.02,,0,9,9,34,5
-1.4,-8.2,60.0,35.0,24.0,16.1,100.02,,0,10,10,34,5
-1.5,-10.2,52.0,36.0,22.0,16.1,99.99,,0,11,11,33,4
-1.5,-9.7,54.0,36.0,22.0,16.1,99.99,,0,12,12,32,5
